label	chapter	text_content
韓非子	內儲說上	李悝為魏文侯上地之守而欲人之善射也乃下令曰人之有狐疑之訟者令之射的中之者勝不中者負令下而人皆疾習射日夜不休及與秦人戰大敗之以人之善射也
韓非子	內儲說上	宋崇門之巷人服喪而毀甚瘠上以為慈愛於親舉以為官師明年人之所以毀死者歲十餘人子之服親喪者為愛之也而尚可以賞勸也況君上之於民乎
韓非子	內儲說上	越王慮伐吳欲人之輕死也出見怒蛙乃為之式從者曰奚敬於此王曰為其有氣故也明年之請以頭獻王者歲十餘人由此觀之譽之足以殺人矣
韓非子	內儲說上	一曰越王句踐見怒蛙而式之御者曰何為式王曰蛙有氣如此可無為式乎士人聞之曰蛙有氣王猶為式況士人之有勇者乎是歲人有自剄死以其頭獻者故越王將復吳而試其教燔臺而鼓之使民赴火者賞在火也臨江而鼓之使人赴水者賞在水也臨戰而使人絕頭刳腹而無顧心者賞在兵也又況據法而進賢其助甚此矣
韓非子	內儲說上	韓昭侯使人藏弊褲侍者曰君亦不仁矣弊褲不以賜左右而藏之昭侯曰非子之所知也吾聞明主之愛一嚬一笑嚬有為嚬而笑有為笑今夫褲豈特嚬笑哉褲之與嚬笑相去遠矣吾必待有功者故藏之未有予也
韓非子	內儲說上	鱣似蛇蠶似蠋人見蛇則驚駭見蠋則毛起然而婦人拾蠶漁者握鱣利之所在則忘其所惡皆為孟賁
韓非子	內儲說上	說四
韓非子	內儲說上	齊宣王使人吹竽必三百人南郭處士請為王吹竽宣王說之廩食以數百人宣王死湣王立好一一聽之處士逃
韓非子	內儲說上	一曰韓昭侯曰吹竽者眾吾無以知其善者田嚴對曰一一而聽之
韓非子	內儲說上	趙令人因申子於韓請兵將以攻魏申子欲言之君而恐君之疑己外市也不則恐惡於趙乃令趙紹韓沓嘗試君之動貌而後言之內則知昭侯之意外則有得趙之功
韓非子	內儲說上	三國兵至韓秦王謂樓緩曰三國之兵深矣寡人欲割河東而講何如對曰夫割河東大費也免國於患大功也此父兄之任也王何不召公子氾而問焉王召公子氾而告之對曰講亦悔不講亦悔王今割河東而講三國歸王必曰三國固且去矣吾特以三城送之不講三國也入韓則國必大舉矣王必大悔王曰不獻三城也臣故曰王講亦悔不講亦悔王曰為我悔也寧亡三城而悔無危乃悔寡人斷講矣
韓非子	內儲說上	應侯謂秦王曰王得宛葉藍田陽夏斷河內因梁鄭所以未王者趙未服也弛上黨在一而已以臨東陽則邯鄲口中虱也王拱而朝天下後者以兵中之然上黨之安樂其處甚劇臣恐弛之而不聽奈何王曰必弛易之矣
韓非子	內儲說上	說五
韓非子	內儲說上	戴驩宋太宰夜使人曰吾聞數夜有乘轀車至李史門者謹為我伺之使人報曰不見轀車見有奉笥而與李史語者有間李史受笥
韓非子	內儲說上	周主亡玉簪令吏求之三日不能得也周主令人求而得之家人之屋閒周主曰吾知吏之不事事也求簪三日不得之吾令人求之不移日而得之於是吏皆聳懼以為君神明也
韓非子	內儲說上	商太宰使少庶子之市顧反而問之曰何見於市對曰無見也太宰曰雖然何見也對曰市南門之外甚眾牛車僅可以行耳太宰因誡使者無敢告人吾所問於女因召市吏而誚之曰市門之外何多牛屎市吏甚怪太宰知之疾也乃悚懼其所也
韓非子	內儲說上	說六
韓非子	內儲說上	韓昭侯使騎於縣使者報昭侯問曰何見也對曰無所見也昭侯曰雖然何見曰南門之外有黃犢食苗道左者昭侯謂使者毋敢洩吾所問於女乃下令曰當苗時禁牛馬入人田中固有令而吏不以為事牛馬甚多入人田中亟舉其數上之不得將重其罪於是三鄉舉而上之昭侯曰未盡也復往審之乃得南門之外黃犢吏以昭侯為明察皆悚懼其所而不敢為非
韓非子	內儲說上	周主下令索曲杖吏求之數日不能得周主私使人求之不移日而得之乃謂吏曰吾知吏不事事也曲杖甚易也而吏不能得我令人求之不移日而得之豈可謂忠哉吏乃皆悚懼其所以君為神明
韓非子	內儲說上	卜皮為縣令其御史汙穢而有愛妾卜皮乃使少庶子佯愛之以知御史陰情
韓非子	內儲說上	西門豹為鄴令佯亡其車轄令吏求之不能得使人求之而得之家人屋間
韓非子	內儲說上	說七
韓非子	內儲說上	淖齒聞齊王之惡己也乃矯為秦使以知之
韓非子	內儲說上	齊人有欲為亂者恐王知之因詐逐所愛者令走王知之
韓非子	內儲說上	子之相燕坐而佯言曰走出門者何白馬也左右皆言不見有一人走追之報曰有子之以此知左右之誠信不
韓非子	內儲說上	有相與訟者子產離之而無使得通辭倒其言以告而知之
韓非子	內儲說上	衛嗣公使人為客過關市關市苛難之因事關市以金關吏乃舍之嗣公為關吏曰某時有客過而所與汝金而汝因遣之關市乃大恐而以嗣公為明察
韓非子	內儲說下	六微一曰權借在下二曰利異外借三曰託於似類四曰利害有反五曰參疑內爭六曰敵國廢置此六者主之所察也
韓非子	內儲說下	權勢不可以借人上失其一臣以為百故臣得借則力多力多則內外為用內外為用則人主壅其說在老聃之言失魚也是以人主久語而左右鬻懷刷其患在胥僮之諫厲公與州侯之一言而燕人浴矢也
韓非子	內儲說下	權借一
韓非子	內儲說下	利異二
韓非子	內儲說下	似類三
韓非子	內儲說下	有反四
韓非子	內儲說下	參疑五
韓非子	內儲說下	廢置六
韓非子	內儲說下	廟攻
韓非子	內儲說下	說一
韓非子	內儲說下	勢重者人主之淵也臣者勢重之魚也魚失於淵而不可復得也人主失其勢重於臣而不可復收也古之人難正言故託之於魚
韓非子	內儲說下	賞罰者利器也君操之以制臣臣得之以擁主故君先見所賞則臣鬻之以為德君先見所罰則臣鬻之以為威故曰國之利器不可以示人
韓非子	內儲說下	靖郭君相齊與故人久語則故人富懷左右刷則左右重久語懷刷小資也猶以成富況於吏勢乎
韓非子	內儲說下	晉厲公之時六卿貴胥僮長魚矯諫曰大臣貴重敵主爭事外市樹黨下亂國法上以劫主而國不危者未嘗有也公曰善乃誅三卿胥僮長魚矯又諫曰夫同罪之人偏誅而不盡是懷怨而借之閒也公曰吾一朝而夷三卿予不忍盡也長魚矯對曰公不忍之彼將忍公公不聽居三月諸卿作難遂殺厲公而分其地
韓非子	內儲說下	州侯相荊貴而主斷荊王疑之因問左右左右對曰無有如出一口也
韓非子	內儲說下	燕人無惑故浴狗矢燕人其妻有私通於士其夫早自外而來士適出夫曰何客也其妻曰無客問左右左右言無有如出一口其妻曰公惑易也因浴之以狗矢
韓非子	內儲說下	一曰燕人李季好遠出其妻私有通於士季突至士在內中妻患之其室婦曰令公子裸而解髮直出門吾屬佯不見也於是公子從其計疾走出門季曰是何人也家室皆曰無有季曰吾見鬼乎婦人曰然為之奈何曰取五姓之矢浴之季曰諾乃浴以矢一曰浴以蘭湯
韓非子	內儲說下	說二
韓非子	內儲說下	荊王欲宦諸公子於四鄰戴歇曰不可宦公子於四鄰四鄰必重之曰子出者重重則必為所重之國黨則是教子於外市也不便
韓非子	內儲說下	魯孟孫叔孫季孫相戮力劫昭公遂奪其國而擅其制魯三桓公偪昭公攻季孫氏而孟孫氏叔孫氏相與謀曰救之乎叔孫氏之御者曰我家臣也安知公家凡有季孫與無季孫於我孰利皆曰無季孫必無叔孫然則救之於是撞西北隅而入孟孫見叔孫之旗入亦救之三桓為一昭公不勝逐之死於乾侯
韓非子	內儲說下	公叔相韓而有攻齊公仲甚重於王公叔恐王之相公仲也使齊韓約而攻魏公叔因內齊軍於鄭以劫其君以固其位而信兩國之約
韓非子	內儲說下	翟璜魏王之臣也而善於韓乃召韓兵令之攻魏因請為魏王搆之以自重也
韓非子	內儲說下	越王攻吳王吳王謝而告服越王欲許之范蠡大夫種曰不可昔天以越與吳吳不受今天反夫差亦天禍也以吳予越再拜受之不可許也太宰嚭遺大夫種書曰狡兔盡則良犬烹敵國滅則謀臣亡大夫何不釋吳而患越乎大夫種受書讀之太息而歎曰殺之越與吳同命
韓非子	內儲說下	大成牛從趙謂申不害於韓曰以韓重我於趙請以趙重子於韓是子有兩韓我有兩趙
韓非子	內儲說下	司馬喜中山君之臣也而善於趙嘗以中山之謀微告趙王
韓非子	內儲說下	呂倉魏王之臣也而善於秦荊微諷秦荊令之攻魏因請行和以自重也
韓非子	內儲說下	宋石魏將也衛君荊將也兩國搆難二子皆將宋石遺衛君書曰二軍相當兩旗相望唯毋一戰戰必不兩存此乃兩主之事也與子無有私怨善者相避也
韓非子	內儲說下	白圭相魏暴譴相韓白圭謂暴譴曰子以韓輔我於魏我請以魏待子於韓臣長用魏子長用韓
韓非子	內儲說下	說三
韓非子	內儲說下	魏王臣二人不善濟陽君濟陽君因偽令人矯王命而謀攻己王使人問濟陽君曰誰與恨對曰無敢與恨雖然嘗與二人不善不足以至於此王問左右左右曰固然王因誅二人者
韓非子	內儲說下	季辛與爰騫相怨司馬喜新與季辛惡因微令人殺爰騫中山之君以為季辛也因誅之
韓非子	內儲說下	荊王所愛妾有鄭袖者荊王新得美女鄭袖因教之曰王甚喜人之掩口也為近王必掩口美女入見近王因掩口王問其故鄭袖曰此固言惡王之臭及王與鄭袖美女三人坐袖因先誡御者曰王適有言必亟聽從王言美女前近王甚數掩口王悖然怒曰劓之御因揄刀而劓美人
韓非子	內儲說下	一曰魏王遺荊王美人荊王甚悅之夫人鄭袖知王悅愛之也亦悅愛之甚於王衣服玩好擇其所欲為之王曰夫人知我愛新人也其悅愛之甚於寡人此孝子所以養親忠臣之所以事君也夫人知王之不以己為妒也因為新人曰王甚悅愛子然惡子之鼻子見王常掩鼻則王長幸子矣於是新人從之每見王常掩鼻王謂夫人曰新人見寡人常掩鼻何也對曰不己知也王強問之對曰頃嘗言惡聞王臭王怒曰劓之夫人先誡御者曰王適有言必可從命御者因揄刀而劓美人
韓非子	內儲說下	費無極荊令尹之近者也郤宛新事令尹令尹甚愛之無極因謂令尹曰君愛宛甚何不一為酒其家令尹曰善因令之為具於郤宛之家無極教宛曰令尹甚傲而好兵子必謹敬先亟陳兵堂下及門庭宛因為之令尹往而大驚曰此何也無極曰君殆去之事未可知也令尹大怒舉兵而誅郤宛遂殺之
韓非子	內儲說下	犀首與張壽為怨陳需新入不善犀首因使人微殺張壽魏王以為犀首也乃誅之
韓非子	內儲說下	中山有賤公子馬甚瘦車甚弊左右有私不善者乃為之請王曰公子甚貧馬甚瘦王何不益之馬食王不許左右因微令夜燒芻廄王以為賤公子也乃誅之
韓非子	內儲說下	魏有老儒而不善濟陽君客有與老儒私怨者因攻老儒殺之以德於濟陽君曰臣為其不善君也故為君殺之濟陽君因不察而賞之
韓非子	內儲說下	一曰濟陽君有少庶子有不見知欲入愛於君者齊使老儒掘藥於馬梨之山濟陽少庶子欲以為功入見於君曰齊使老儒掘藥於馬梨之山名掘藥也實閒君之國君殺之是將以濟陽君抵罪於齊矣臣請刺之君曰可於是明日得之城陰而刺之濟陽君還益親之
韓非子	內儲說下	說四
韓非子	內儲說下	韓昭侯之時黍種嘗貴甚昭侯令人覆廩吏果竊黍種而糶之甚多
韓非子	內儲說下	昭奚恤之用荊也有燒倉廥窌者而不知其人昭奚恤令吏執販茅者而問之果燒也
韓非子	內儲說下	昭僖侯之時宰人上食而羹中有生肝焉昭侯召宰人之次而誚之曰若何為置生肝寡人羹中宰人頓首服死罪曰竊欲去尚宰人也
韓非子	內儲說下	一曰僖侯浴湯中有礫僖侯曰尚浴免則有當代者乎左右對曰有僖侯曰召而來譙之曰何為置礫湯中對曰尚浴免則臣得代之是以置礫湯中
韓非子	內儲說下	文公之時宰臣上炙而髮繞之文公召宰人而譙之曰女欲寡人之哽邪奚為以髮繞炙宰人頓首再拜請曰臣有死罪三援礪砥刀利猶干將也切肉肉斷而髮不斷臣之罪一也援木而貫臠而不見髮臣之罪二也奉熾爐炭火盡赤紅而炙熟而髮不燒臣之罪三也堂下得無微有疾臣者乎公曰善乃召其堂下而譙之果然乃誅之
韓非子	內儲說下	一曰晉平公觴客少庶子進炙而髮繞之平公趣殺炮人毋有反令炮人呼天曰嗟乎臣有三罪死而不自知乎平公曰何謂也對曰臣刀之利風靡骨斷而髮不斷是臣之一死也桑炭炙之肉紅白而髮不焦是臣之二死也炙熟又重睫而視之髮繞炙而目不見是臣之三死也意者堂下其有翳憎臣者乎殺臣不亦蚤乎
韓非子	內儲說下	穰侯相秦而齊強穰侯欲立秦為帝而齊不聽因請立齊為東帝而不能成也
韓非子	內儲說下	說五
韓非子	內儲說下	鄭君已立太子矣而有所愛美女欲以其子為後夫人恐因用毒藥賊君殺之
韓非子	內儲說下	衛州吁重於衛擬於君群臣百姓盡畏其勢重州吁果殺其君而奪之政
韓非子	內儲說下	公子朝周太子也弟公子根甚有寵於君君死遂以東周叛分為兩國
